generation,time_hour,time_minute,month,day_of_week,day,week_of_year,consumption_change,consumption,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
1.566,18,0,3,5,31,13,0.476,6.572,26,13,0.0,11.6,6,96,16,18,18,18,29,59,89,0.0,1016,18,10,170,18
1.146,18,15,3,5,31,13,0.41799999999999926,6.989999999999999,26,13,0.0,11.6,6,96,16,18,18,18,29,59,89,0.0,1016,18,10,170,18
0.948,18,30,3,5,31,13,0.1250000000000009,7.115,26,13,0.0,11.6,6,96,16,18,18,18,29,59,89,0.0,1016,18,10,170,18
0.761,18,45,3,5,31,13,0.2270000000000003,7.3420000000000005,26,13,0.0,11.6,6,96,16,18,18,18,29,59,89,0.0,1016,18,10,170,18
0.4,19,0,3,5,31,13,0.6950000000000003,8.037,23,17,0.0,6.2,5,89,16,17,17,17,29,74,94,0.0,1017,17,10,176,18
0.08,19,15,3,5,31,13,-0.08900000000000041,7.948,23,17,0.0,6.2,5,89,16,17,17,17,29,74,94,0.0,1017,17,10,176,18
0.007,19,30,3,5,31,13,0.06299999999999883,8.011,23,17,0.0,6.2,5,89,16,17,17,17,29,74,94,0.0,1017,17,10,176,18
0.0,19,45,3,5,31,13,0.049000000000001265,8.06,23,17,0.0,6.2,5,89,16,17,17,17,29,74,94,0.0,1017,17,10,176,18
0.0,20,0,3,5,31,13,0.19500000000000028,8.255,23,17,0.0,6.2,5,89,16,17,17,17,30,79,93,0.0,1016,17,10,180,19
0.0,20,15,3,5,31,13,-2.963,5.292000000000001,23,17,0.0,6.2,5,89,16,17,17,17,30,79,93,0.0,1016,17,10,180,19
0.0,20,30,3,5,31,13,-2.9460000000000006,2.346,23,17,0.0,6.2,5,89,16,17,17,17,30,79,93,0.0,1016,17,10,180,19
0.0,20,45,3,5,31,13,-1.671,0.675,23,17,0.0,6.2,5,89,16,17,17,17,30,79,93,0.0,1016,17,10,180,19
0.0,21,0,3,5,31,13,-0.11399999999999999,0.561,23,17,0.0,6.2,5,89,16,17,17,17,30,84,92,0.0,1016,17,10,184,21
0.0,21,15,3,5,31,13,-0.029000000000000026,0.532,23,17,0.0,6.2,5,89,16,17,17,17,30,84,92,0.0,1016,17,10,184,21
0.0,21,30,3,5,31,13,0.09899999999999998,0.631,23,17,0.0,6.2,5,89,16,17,17,17,30,84,92,0.0,1016,17,10,184,21
0.0,21,45,3,5,31,13,0.02100000000000002,0.652,23,17,0.0,6.2,5,89,16,17,17,17,30,84,92,0.0,1016,17,10,184,21
0.0,22,0,3,5,31,13,-0.04400000000000004,0.608,23,17,0.0,6.2,5,89,16,18,18,18,31,89,91,0.0,1015,18,10,187,22
0.0,22,15,3,5,31,13,-0.026000000000000023,0.582,23,17,0.0,6.2,5,89,16,18,18,18,31,89,91,0.0,1015,18,10,187,22
0.0,22,30,3,5,31,13,0.02100000000000002,0.603,23,17,0.0,6.2,5,89,16,18,18,18,31,89,91,0.0,1015,18,10,187,22
0.0,22,45,3,5,31,13,-0.06699999999999995,0.536,23,17,0.0,6.2,5,89,16,18,18,18,31,89,91,0.0,1015,18,10,187,22
0.0,23,0,3,5,31,13,0.128,0.664,23,17,0.0,6.2,5,89,16,17,17,17,27,92,91,0.0,1015,17,10,186,19
0.0,23,15,3,5,31,13,0.2769999999999999,0.941,23,17,0.0,6.2,5,89,16,17,17,17,27,92,91,0.0,1015,17,10,186,19
0.0,23,30,3,5,31,13,1.6589999999999998,2.5999999999999996,23,17,0.0,6.2,5,89,16,17,17,17,27,92,91,0.0,1015,17,10,186,19
0.0,23,45,3,5,31,13,-1.9079999999999997,0.692,23,17,0.0,6.2,5,89,16,17,17,17,27,92,91,0.0,1015,17,10,186,19
0.0,0,0,4,6,1,13,1.7020000000000002,2.394,23,17,0.0,6.2,5,89,16,17,17,17,23,94,91,0.0,1016,17,10,185,16
0.0,0,15,4,6,1,13,-1.9120000000000001,0.482,23,17,0.0,6.2,5,89,16,17,17,17,23,94,91,0.0,1016,17,10,185,16
0.0,0,30,4,6,1,13,1.945,2.427,23,17,0.0,6.2,5,89,16,17,17,17,23,94,91,0.0,1016,17,10,185,16
0.0,0,45,4,6,1,13,-1.8980000000000001,0.529,23,17,0.0,6.2,5,89,16,17,17,17,23,94,91,0.0,1016,17,10,185,16
0.0,1,0,4,6,1,13,-0.06800000000000006,0.46099999999999997,23,17,0.0,6.2,5,89,16,17,17,17,19,97,90,0.0,1016,17,10,184,13
0.0,1,15,4,6,1,13,-0.005999999999999894,0.45500000000000007,23,17,0.0,6.2,5,89,16,17,17,17,19,97,90,0.0,1016,17,10,184,13
0.0,1,30,4,6,1,13,0.07599999999999996,0.531,23,17,0.0,6.2,5,89,16,17,17,17,19,97,90,0.0,1016,17,10,184,13
0.0,1,45,4,6,1,13,0.007000000000000006,0.538,23,17,0.0,6.2,5,89,16,17,17,17,19,97,90,0.0,1016,17,10,184,13
0.0,2,0,4,6,1,13,-0.01200000000000001,0.526,23,17,0.0,6.2,5,89,16,18,18,18,22,97,89,0.0,1016,18,10,182,15
0.0,2,15,4,6,1,13,0.010000000000000009,0.536,23,17,0.0,6.2,5,89,16,18,18,18,22,97,89,0.0,1016,18,10,182,15
0.0,2,30,4,6,1,13,-0.08699999999999997,0.44900000000000007,23,17,0.0,6.2,5,89,16,18,18,18,22,97,89,0.0,1016,18,10,182,15
0.0,2,45,4,6,1,13,0.0,0.44900000000000007,23,17,0.0,6.2,5,89,16,18,18,18,22,97,89,0.0,1016,18,10,182,15
0.0,3,0,4,6,1,13,0.07399999999999995,0.523,23,17,0.0,6.2,5,89,16,18,18,18,24,97,88,0.0,1016,18,10,181,17
0.0,3,15,4,6,1,13,0.06799999999999995,0.591,23,17,0.0,6.2,5,89,16,18,18,18,24,97,88,0.0,1016,18,10,181,17
0.0,3,30,4,6,1,13,-0.10799999999999998,0.483,23,17,0.0,6.2,5,89,16,18,18,18,24,97,88,0.0,1016,18,10,181,17
0.0,3,45,4,6,1,13,-0.03199999999999992,0.45100000000000007,23,17,0.0,6.2,5,89,16,18,18,18,24,97,88,0.0,1016,18,10,181,17
0.0,4,0,4,6,1,13,-0.0030000000000000027,0.44800000000000006,23,17,0.0,6.2,5,89,16,19,19,19,27,97,87,0.0,1016,19,10,179,19
0.0,4,15,4,6,1,13,0.124,0.5720000000000001,23,17,0.0,6.2,5,89,16,19,19,19,27,97,87,0.0,1016,19,10,179,19
0.0,4,30,4,6,1,13,-0.04700000000000004,0.525,23,17,0.0,6.2,5,89,16,19,19,19,27,97,87,0.0,1016,19,10,179,19
0.0,4,45,4,6,1,13,-0.02100000000000002,0.504,23,17,0.0,6.2,5,89,16,19,19,19,27,97,87,0.0,1016,19,10,179,19
0.0,5,0,4,6,1,13,-0.05699999999999994,0.44700000000000006,23,17,0.0,6.2,5,89,17,20,21,20,24,98,84,0.0,1016,20,10,177,18
0.0,5,15,4,6,1,13,0.06699999999999995,0.514,23,17,0.0,6.2,5,89,17,20,21,20,24,98,84,0.0,1016,20,10,177,18
0.0,5,30,4,6,1,13,-0.041000000000000036,0.473,23,17,0.0,6.2,5,89,17,20,21,20,24,98,84,0.0,1016,20,10,177,18
0.0,5,45,4,6,1,13,0.05300000000000005,0.526,23,17,0.0,6.2,5,89,17,20,21,20,24,98,84,0.0,1016,20,10,177,18
0.0,6,0,4,6,1,13,-0.01200000000000001,0.514,23,17,0.0,6.2,5,89,17,21,23,21,21,99,81,0.0,1015,21,10,175,16
0.0,6,15,4,6,1,13,-0.0010000000000000009,0.513,23,17,0.0,6.2,5,89,17,21,23,21,21,99,81,0.0,1015,21,10,175,16
0.0,6,30,4,6,1,13,-0.06899999999999995,0.44400000000000006,23,17,0.0,6.2,5,89,17,21,23,21,21,99,81,0.0,1015,21,10,175,16
0.0,6,45,4,6,1,13,0.0119999999999999,0.45599999999999996,23,17,0.0,6.2,5,89,17,21,23,21,21,99,81,0.0,1015,21,10,175,16
0.0,7,0,4,6,1,13,0.07000000000000006,0.526,23,17,0.0,6.2,5,89,18,25,25,22,18,100,78,0.0,1015,22,10,174,14
0.0,7,15,4,6,1,13,0.06000000000000005,0.5860000000000001,23,17,0.0,6.2,5,89,18,25,25,22,18,100,78,0.0,1015,22,10,174,14
0.038,7,30,4,6,1,13,-0.17400000000000004,0.41200000000000003,23,17,0.0,6.2,5,89,18,25,25,22,18,100,78,0.0,1015,22,10,174,14
0.168,7,45,4,6,1,13,-0.14800000000000002,0.264,23,17,0.0,6.2,5,89,18,25,25,22,18,100,78,0.0,1015,22,10,174,14
0.217,8,0,4,6,1,13,0.41600000000000004,0.68,23,17,0.0,6.2,5,89,18,25,25,22,18,93,77,0.0,1014,22,10,169,14
0.289,8,15,4,6,1,13,-0.134,0.546,23,17,0.0,6.2,5,89,18,25,25,22,18,93,77,0.0,1014,22,10,169,14
0.477,8,30,4,6,1,13,-0.276,0.27,23,17,0.0,6.2,5,89,18,25,25,22,18,93,77,0.0,1014,22,10,169,14
0.698,8,45,4,6,1,13,-0.127,0.14300000000000002,23,17,0.0,6.2,5,89,18,25,25,22,18,93,77,0.0,1014,22,10,169,14
1.057,9,0,4,6,1,13,-0.765,-0.622,23,17,0.0,6.2,5,89,18,25,25,23,19,86,77,0.0,1014,23,10,164,15
0.791,9,15,4,6,1,13,0.28300000000000003,-0.33899999999999997,23,17,0.0,6.2,5,89,18,25,25,23,19,86,77,0.0,1014,23,10,164,15
1.375,9,30,4,6,1,13,-0.5930000000000001,-0.932,23,17,0.0,6.2,5,89,18,25,25,23,19,86,77,0.0,1014,23,10,164,15
0.988,9,45,4,6,1,13,0.404,-0.528,23,17,0.0,6.2,5,89,18,25,25,23,19,86,77,0.0,1014,23,10,164,15
0.78,10,0,4,6,1,13,0.18200000000000005,-0.346,23,17,0.0,6.2,5,89,19,25,25,23,19,80,76,0.0,1013,23,10,159,15
1.213,10,15,4,6,1,13,-0.10800000000000004,-0.454,23,17,0.0,6.2,5,89,19,25,25,23,19,80,76,0.0,1013,23,10,159,15
1.613,10,30,4,6,1,13,-0.6910000000000001,-1.145,23,17,0.0,6.2,5,89,19,25,25,23,19,80,76,0.0,1013,23,10,159,15
2.701,10,45,4,6,1,13,-1.0870000000000002,-2.232,23,17,0.0,6.2,5,89,19,25,25,23,19,80,76,0.0,1013,23,10,159,15
1.745,11,0,4,6,1,13,0.9750000000000001,-1.2570000000000001,23,17,0.0,6.2,5,89,19,25,25,23,19,74,78,0.0,1012,23,10,147,13
1.354,11,15,4,6,1,13,0.43600000000000017,-0.821,23,17,0.0,6.2,5,89,19,25,25,23,19,74,78,0.0,1012,23,10,147,13
1.841,11,30,4,6,1,13,-0.587,-1.408,23,17,0.0,6.2,5,89,19,25,25,23,19,74,78,0.0,1012,23,10,147,13
1.599,11,45,4,6,1,13,0.23399999999999999,-1.174,23,17,0.0,6.2,5,89,19,25,25,23,19,74,78,0.0,1012,23,10,147,13
2.188,12,0,4,6,1,13,-0.589,-1.763,23,17,0.0,6.2,5,89,19,25,25,23,18,69,79,0.0,1012,23,10,134,11
1.413,12,15,4,6,1,13,0.867,-0.8959999999999999,23,17,0.0,6.2,5,89,19,25,25,23,18,69,79,0.0,1012,23,10,134,11
1.423,12,30,4,6,1,13,-0.029000000000000137,-0.925,23,17,0.0,6.2,5,89,19,25,25,23,18,69,79,0.0,1012,23,10,134,11
1.567,12,45,4,6,1,13,-0.20599999999999996,-1.131,23,17,0.0,6.2,5,89,19,25,25,23,18,69,79,0.0,1012,23,10,134,11
1.966,13,0,4,6,1,13,-0.42100000000000004,-1.552,23,17,0.0,6.2,5,89,20,25,25,23,17,64,80,0.0,1011,23,10,122,9
2.627,13,15,4,6,1,13,0.18599999999999994,-1.366,23,17,0.0,6.2,5,89,20,25,25,23,17,64,80,0.0,1011,23,10,122,9
1.779,13,30,4,6,1,13,0.242,-1.124,23,17,0.0,6.2,5,89,20,25,25,23,17,64,80,0.0,1011,23,10,122,9
2.343,13,45,4,6,1,13,-0.6269999999999998,-1.751,23,17,0.0,6.2,5,89,20,25,25,23,17,64,80,0.0,1011,23,10,122,9
2.366,14,0,4,6,1,13,-0.12100000000000022,-1.872,23,17,0.0,6.2,5,89,19,24,24,22,21,59,83,0.0,1012,22,10,128,11
2.966,14,15,4,6,1,13,0.0779999999999994,-1.7940000000000007,23,17,0.0,6.2,5,89,19,24,24,22,21,59,83,0.0,1012,22,10,128,11
2.777,14,30,4,6,1,13,-0.005999999999999339,-1.8,23,17,0.0,6.2,5,89,19,24,24,22,21,59,83,0.0,1012,22,10,128,11
3.608,14,45,4,6,1,13,-0.8330000000000004,-2.6330000000000005,23,17,0.0,6.2,5,89,19,24,24,22,21,59,83,0.0,1012,22,10,128,11
3.243,15,0,4,6,1,13,0.1589999999999998,-2.4740000000000006,23,17,0.0,6.2,5,89,19,21,22,21,24,54,86,0.0,1012,21,10,133,13
3.416,15,15,4,6,1,13,-0.17899999999999983,-2.6530000000000005,23,17,0.0,6.2,5,89,19,21,22,21,24,54,86,0.0,1012,21,10,133,13
2.943,15,30,4,6,1,13,0.5450000000000004,-2.108,23,17,0.0,6.2,5,89,19,21,22,21,24,54,86,0.0,1012,21,10,133,13
2.627,15,45,4,6,1,13,0.40000000000000013,-1.708,23,17,0.0,6.2,5,89,19,21,22,21,24,54,86,0.0,1012,21,10,133,13
3.41,16,0,4,6,1,13,2.653,0.9450000000000001,23,17,0.0,6.2,5,89,19,21,21,21,27,49,89,0.1,1013,21,10,139,15
2.16,16,15,4,6,1,13,0.6339999999999999,1.579,23,17,0.0,6.2,5,89,19,21,21,21,27,49,89,0.1,1013,21,10,139,15
2.182,16,30,4,6,1,13,-1.471,0.10799999999999998,23,17,0.0,6.2,5,89,19,21,21,21,27,49,89,0.1,1013,21,10,139,15
1.609,16,45,4,6,1,13,0.647,0.755,23,17,0.0,6.2,5,89,19,21,21,21,27,49,89,0.1,1013,21,10,139,15
0.928,17,0,4,6,1,13,2.4240000000000004,3.1790000000000003,23,17,0.0,6.2,5,89,19,20,20,20,25,66,92,0.0,1013,20,7,143,14
1.65,17,15,4,6,1,13,-0.7210000000000005,2.4579999999999997,23,17,0.0,6.2,5,89,19,20,20,20,25,66,92,0.0,1013,20,7,143,14
1.311,17,30,4,6,1,13,-2.706,-0.24800000000000003,23,17,0.0,6.2,5,89,19,20,20,20,25,66,92,0.0,1013,20,7,143,14
0.61,17,45,4,6,1,13,4.010000000000001,3.7620000000000005,23,17,0.0,6.2,5,89,19,20,20,20,25,66,92,0.0,1013,20,7,143,14
0.741,18,0,4,6,1,13,4.829999999999998,8.591999999999999,23,17,0.0,6.2,5,89,19,19,19,19,22,83,95,0.0,1013,19,3,147,13
0.718,18,15,4,6,1,13,-2.108999999999999,6.483,23,17,0.0,6.2,5,89,19,19,19,19,22,83,95,0.0,1013,19,3,147,13
0.294,18,30,4,6,1,13,0.4509999999999996,6.933999999999999,23,17,0.0,6.2,5,89,19,19,19,19,22,83,95,0.0,1013,19,3,147,13
0.258,18,45,4,6,1,13,-1.0679999999999996,5.866,23,17,0.0,6.2,5,89,19,19,19,19,22,83,95,0.0,1013,19,3,147,13
0.186,19,0,4,6,1,13,-1.013,4.853,25,14,0.0,7.5,5,81,18,19,19,19,20,100,98,0.0,1013,19,0,151,12
0.14,19,15,4,6,1,13,-4.319,0.534,25,14,0.0,7.5,5,81,18,19,19,19,20,100,98,0.0,1013,19,0,151,12
0.017,19,30,4,6,1,13,0.14800000000000002,0.682,25,14,0.0,7.5,5,81,18,19,19,19,20,100,98,0.0,1013,19,0,151,12
0.0,19,45,4,6,1,13,0.05599999999999994,0.738,25,14,0.0,7.5,5,81,18,19,19,19,20,100,98,0.0,1013,19,0,151,12
0.0,20,0,4,6,1,13,0.21899999999999997,0.957,25,14,0.0,7.5,5,81,18,19,19,19,19,96,98,0.0,1013,19,1,149,11
0.0,20,15,4,6,1,13,-0.026000000000000023,0.9309999999999999,25,14,0.0,7.5,5,81,18,19,19,19,19,96,98,0.0,1013,19,1,149,11
0.0,20,30,4,6,1,13,0.529,1.46,25,14,0.0,7.5,5,81,18,19,19,19,19,96,98,0.0,1013,19,1,149,11
0.0,20,45,4,6,1,13,-0.365,1.095,25,14,0.0,7.5,5,81,18,19,19,19,19,96,98,0.0,1013,19,1,149,11
0.0,21,0,4,6,1,13,-0.122,0.973,25,14,0.0,7.5,5,81,18,19,19,19,18,92,97,0.0,1013,19,1,147,11
0.0,21,15,4,6,1,13,0.05700000000000005,1.03,25,14,0.0,7.5,5,81,18,19,19,19,18,92,97,0.0,1013,19,1,147,11
0.0,21,30,4,6,1,13,0.09099999999999997,1.121,25,14,0.0,7.5,5,81,18,19,19,19,18,92,97,0.0,1013,19,1,147,11
0.0,21,45,4,6,1,13,-0.06400000000000006,1.057,25,14,0.0,7.5,5,81,18,19,19,19,18,92,97,0.0,1013,19,1,147,11
0.0,22,0,4,6,1,13,0.27500000000000013,1.332,25,14,0.0,7.5,5,81,18,19,19,19,17,88,97,0.0,1012,19,2,145,11
0.0,22,15,4,6,1,13,2.779,4.111,25,14,0.0,7.5,5,81,18,19,19,19,17,88,97,0.0,1012,19,2,145,11
0.0,22,30,4,6,1,13,-2.167,1.9439999999999997,25,14,0.0,7.5,5,81,18,19,19,19,17,88,97,0.0,1012,19,2,145,11
0.0,22,45,4,6,1,13,0.873,2.8169999999999997,25,14,0.0,7.5,5,81,18,19,19,19,17,88,97,0.0,1012,19,2,145,11
0.0,23,0,4,6,1,13,0.4049999999999998,3.2219999999999995,25,14,0.0,7.5,5,81,16,17,17,17,20,92,91,0.0,1012,17,5,109,12
0.0,23,15,4,6,1,13,0.18200000000000038,3.404,25,14,0.0,7.5,5,81,16,17,17,17,20,92,91,0.0,1012,17,5,109,12
0.0,23,30,4,6,1,13,-1.198,2.206,25,14,0.0,7.5,5,81,16,17,17,17,20,92,91,0.0,1012,17,5,109,12
0.0,23,45,4,6,1,13,0.706,2.912,25,14,0.0,7.5,5,81,16,17,17,17,20,92,91,0.0,1012,17,5,109,12
0.0,0,0,4,0,2,14,-2.339,0.5730000000000001,25,14,0.0,7.5,5,81,13,15,16,15,22,96,86,0.0,1012,16,7,73,13
0.0,0,15,4,0,2,14,2.2020000000000004,2.7750000000000004,25,14,0.0,7.5,5,81,13,15,16,15,22,96,86,0.0,1012,16,7,73,13
0.0,0,30,4,0,2,14,-0.29000000000000004,2.4850000000000003,25,14,0.0,7.5,5,81,13,15,16,15,22,96,86,0.0,1012,16,7,73,13
0.0,0,45,4,0,2,14,-1.9290000000000003,0.556,25,14,0.0,7.5,5,81,13,15,16,15,22,96,86,0.0,1012,16,7,73,13
0.0,1,0,4,0,2,14,1.9980000000000002,2.5540000000000003,25,14,0.0,7.5,5,81,11,14,15,14,24,100,80,0.0,1013,14,10,37,14
0.0,1,15,4,0,2,14,-2.0100000000000002,0.544,25,14,0.0,7.5,5,81,11,14,15,14,24,100,80,0.0,1013,14,10,37,14
0.0,1,30,4,0,2,14,2.113,2.657,25,14,0.0,7.5,5,81,11,14,15,14,24,100,80,0.0,1013,14,10,37,14
0.0,1,45,4,0,2,14,-2.154,0.503,25,14,0.0,7.5,5,81,11,14,15,14,24,100,80,0.0,1013,14,10,37,14
0.0,2,0,4,0,2,14,-0.04099999999999998,0.462,25,14,0.0,7.5,5,81,12,15,15,15,21,100,82,0.0,1012,15,10,59,12
0.0,2,15,4,0,2,14,1.949,2.411,25,14,0.0,7.5,5,81,12,15,15,15,21,100,82,0.0,1012,15,10,59,12
0.0,2,30,4,0,2,14,-1.892,0.519,25,14,0.0,7.5,5,81,12,15,15,15,21,100,82,0.0,1012,15,10,59,12
0.0,2,45,4,0,2,14,-0.09799999999999998,0.42100000000000004,25,14,0.0,7.5,5,81,12,15,15,15,21,100,82,0.0,1012,15,10,59,12
0.0,3,0,4,0,2,14,0.09499999999999997,0.516,25,14,0.0,7.5,5,81,13,15,16,15,18,100,83,0.0,1012,16,10,80,11
0.0,3,15,4,0,2,14,-0.049000000000000044,0.46699999999999997,25,14,0.0,7.5,5,81,13,15,16,15,18,100,83,0.0,1012,16,10,80,11
0.0,3,30,4,0,2,14,-0.003999999999999948,0.463,25,14,0.0,7.5,5,81,13,15,16,15,18,100,83,0.0,1012,16,10,80,11
0.0,3,45,4,0,2,14,0.04199999999999998,0.505,25,14,0.0,7.5,5,81,13,15,16,15,18,100,83,0.0,1012,16,10,80,11
0.0,4,0,4,0,2,14,0.03600000000000003,0.541,25,14,0.0,7.5,5,81,14,16,16,16,15,100,85,0.0,1012,16,10,102,9
0.0,4,15,4,0,2,14,-0.01100000000000001,0.53,25,14,0.0,7.5,5,81,14,16,16,16,15,100,85,0.0,1012,16,10,102,9
0.0,4,30,4,0,2,14,-0.07600000000000001,0.454,25,14,0.0,7.5,5,81,14,16,16,16,15,100,85,0.0,1012,16,10,102,9
0.0,4,45,4,0,2,14,-0.11199999999999999,0.342,25,14,0.0,7.5,5,81,14,16,16,16,15,100,85,0.0,1012,16,10,102,9
0.0,5,0,4,0,2,14,0.15499999999999997,0.497,25,14,0.0,7.5,5,81,15,18,19,18,15,100,82,0.0,1011,18,10,112,10
0.0,5,15,4,0,2,14,0.04600000000000004,0.543,25,14,0.0,7.5,5,81,15,18,19,18,15,100,82,0.0,1011,18,10,112,10
0.0,5,30,4,0,2,14,-0.010000000000000009,0.533,25,14,0.0,7.5,5,81,15,18,19,18,15,100,82,0.0,1011,18,10,112,10
0.0,5,45,4,0,2,14,-0.061,0.47200000000000003,25,14,0.0,7.5,5,81,15,18,19,18,15,100,82,0.0,1011,18,10,112,10
0.0,6,0,4,0,2,14,-0.018000000000000016,0.454,25,14,0.0,7.5,5,81,17,20,22,20,14,100,80,0.0,1011,20,10,123,11
0.0,6,15,4,0,2,14,0.0010000000000000009,0.455,25,14,0.0,7.5,5,81,17,20,22,20,14,100,80,0.0,1011,20,10,123,11
0.0,6,30,4,0,2,14,0.0020000000000000573,0.4570000000000001,25,14,0.0,7.5,5,81,17,20,22,20,14,100,80,0.0,1011,20,10,123,11
0.0,6,45,4,0,2,14,0.020999999999999963,0.47800000000000004,25,14,0.0,7.5,5,81,17,20,22,20,14,100,80,0.0,1011,20,10,123,11
0.0,7,0,4,0,2,14,0.008000000000000007,0.48600000000000004,25,14,0.0,7.5,5,81,18,25,25,23,14,100,77,0.0,1011,23,10,133,11
0.0,7,15,4,0,2,14,-0.031000000000000028,0.455,25,14,0.0,7.5,5,81,18,25,25,23,14,100,77,0.0,1011,23,10,133,11
0.0,7,30,4,0,2,14,-0.0020000000000000018,0.453,25,14,0.0,7.5,5,81,18,25,25,23,14,100,77,0.0,1011,23,10,133,11
0.006,7,45,4,0,2,14,0.23299999999999993,0.6859999999999999,25,14,0.0,7.5,5,81,18,25,25,23,14,100,77,0.0,1011,23,10,133,11
0.064,8,0,4,0,2,14,0.19000000000000006,0.876,25,14,0.0,7.5,5,81,19,25,25,23,16,96,75,0.0,1010,23,10,140,13
0.24,8,15,4,0,2,14,-0.402,0.474,25,14,0.0,7.5,5,81,19,25,25,23,16,96,75,0.0,1010,23,10,140,13
0.167,8,30,4,0,2,14,0.06500000000000006,0.539,25,14,0.0,7.5,5,81,19,25,25,23,16,96,75,0.0,1010,23,10,140,13
0.44,8,45,4,0,2,14,-0.11199999999999999,0.42700000000000005,25,14,0.0,7.5,5,81,19,25,25,23,16,96,75,0.0,1010,23,10,140,13
0.575,9,0,4,0,2,14,-0.269,0.158,25,14,0.0,7.5,5,81,19,26,26,24,18,91,72,0.0,1009,24,10,148,15
0.571,9,15,4,0,2,14,-0.045999999999999985,0.11200000000000002,25,14,0.0,7.5,5,81,19,26,26,24,18,91,72,0.0,1009,24,10,148,15
0.755,9,30,4,0,2,14,-0.305,-0.19299999999999998,25,14,0.0,7.5,5,81,19,26,26,24,18,91,72,0.0,1009,24,10,148,15
0.631,9,45,4,0,2,14,0.19799999999999998,0.004999999999999994,25,14,0.0,7.5,5,81,19,26,26,24,18,91,72,0.0,1009,24,10,148,15
1.018,10,0,4,0,2,14,-0.619,-0.614,25,14,0.0,7.5,5,81,19,27,27,25,20,87,70,0.0,1008,25,10,155,17
0.897,10,15,4,0,2,14,0.14300000000000002,-0.471,25,14,0.0,7.5,5,81,19,27,27,25,20,87,70,0.0,1008,25,10,155,17
1.078,10,30,4,0,2,14,-0.126,-0.597,25,14,0.0,7.5,5,81,19,27,27,25,20,87,70,0.0,1008,25,10,155,17
1.429,10,45,4,0,2,14,-0.44100000000000006,-1.038,25,14,0.0,7.5,5,81,19,27,27,25,20,87,70,0.0,1008,25,10,155,17
1.068,11,0,4,0,2,14,0.3320000000000001,-0.706,25,14,0.0,7.5,5,81,19,26,26,24,22,71,73,0.0,1008,24,10,154,17
0.815,11,15,4,0,2,14,0.293,-0.413,25,14,0.0,7.5,5,81,19,26,26,24,22,71,73,0.0,1008,24,10,154,17
0.705,11,30,4,0,2,14,0.10500000000000004,-0.30799999999999994,25,14,0.0,7.5,5,81,19,26,26,24,22,71,73,0.0,1008,24,10,154,17
1.412,11,45,4,0,2,14,-0.614,-0.9219999999999999,25,14,0.0,7.5,5,81,19,26,26,24,22,71,73,0.0,1008,24,10,154,17
2.817,12,0,4,0,2,14,-1.4270000000000003,-2.349,25,14,0.0,7.5,5,81,19,26,26,24,25,54,76,0.0,1007,24,9,153,17
2.843,12,15,4,0,2,14,-0.15600000000000058,-2.505000000000001,25,14,0.0,7.5,5,81,19,26,26,24,25,54,76,0.0,1007,24,9,153,17
3.265,12,30,4,0,2,14,-0.32799999999999896,-2.8329999999999997,25,14,0.0,7.5,5,81,19,26,26,24,25,54,76,0.0,1007,24,9,153,17
2.083,12,45,4,0,2,14,1.1679999999999997,-1.665,25,14,0.0,7.5,5,81,19,26,26,24,25,54,76,0.0,1007,24,9,153,17
1.855,13,0,4,0,2,14,0.28600000000000003,-1.379,25,14,0.0,7.5,5,81,20,25,25,23,27,38,79,0.0,1007,23,9,151,17
1.863,13,15,4,0,2,14,0.0040000000000000036,-1.375,25,14,0.0,7.5,5,81,20,25,25,23,27,38,79,0.0,1007,23,9,151,17
1.889,13,30,4,0,2,14,-0.1499999999999999,-1.525,25,14,0.0,7.5,5,81,20,25,25,23,27,38,79,0.0,1007,23,9,151,17
2.76,13,45,4,0,2,14,-0.8540000000000001,-2.379,25,14,0.0,7.5,5,81,20,25,25,23,27,38,79,0.0,1007,23,9,151,17
1.58,14,0,4,0,2,14,1.211,-1.168,25,14,0.0,7.5,5,81,19,24,24,22,32,41,82,0.0,1007,22,9,154,20
3.099,14,15,4,0,2,14,-1.4580000000000004,-2.6260000000000003,25,14,0.0,7.5,5,81,19,24,24,22,32,41,82,0.0,1007,22,9,154,20
3.34,14,30,4,0,2,14,-0.20799999999999974,-2.834,25,14,0.0,7.5,5,81,19,24,24,22,32,41,82,0.0,1007,22,9,154,20
2.219,14,45,4,0,2,14,1.09,-1.744,25,14,0.0,7.5,5,81,19,24,24,22,32,41,82,0.0,1007,22,9,154,20
1.98,15,0,4,0,2,14,0.06299999999999994,-1.681,25,14,0.0,7.5,5,81,19,21,22,21,37,44,86,0.1,1007,21,9,157,23
2.37,15,15,4,0,2,14,-0.29000000000000026,-1.9710000000000003,25,14,0.0,7.5,5,81,19,21,22,21,37,44,86,0.1,1007,21,9,157,23
2.026,15,30,4,0,2,14,0.3880000000000001,-1.5830000000000002,25,14,0.0,7.5,5,81,19,21,22,21,37,44,86,0.1,1007,21,9,157,23
1.984,15,45,4,0,2,14,0.09399999999999986,-1.4890000000000003,25,14,0.0,7.5,5,81,19,21,22,21,37,44,86,0.1,1007,21,9,157,23
